"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","SEARCH_FILTER_07: Should handle excessive guest count","chromium","2026-06-07","skipped","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","8850","BOOKED_03: Should load multiple rooms with pagination","chromium","2026-06-07","passed","2026-06-07","Dashboard - Booked Rooms","dashboard/booked.spec.ts","",""
"","23192","ROOM_LIST_01: Should display room list with full info","chromium","2026-06-07","passed","2026-06-07","Room List","homepage/room-list.spec.ts","",""
"","28490","Should not login with wrong password","chromium","2026-06-07","failed","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
"","7488","UPDATE_PROFILE_16: Should handle multiple consecutive update clicks","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","10641","UPDATE_AVATAR_09: Should persist avatar after page refresh","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Avatar","dashboard/avatar.spec.ts","",""
"","11746","REVIEW_01: Comment section displays correctly: avatar, name, stars, date, content (BUG)","chromium","2026-06-07","passed","2026-06-07","User Reviews","booking/review.spec.ts","",""
"","7524","UPDATE_PROFILE_03: Should update profile successfully","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","9551","SEARCH_FILTER_08: Should search by clicking magnifying glass icon","chromium","2026-06-07","passed","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","35059","UPDATE_PROFILE_11: Should show error for incorrect phone length","chromium","2026-06-07","broken","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","24001","Should toggle password visibility with eye icon","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","26815","Should open login box","chromium","2026-06-07","passed","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
"","13662","Should not register with invalid email format","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","15717","SEARCH_FILTER_02: Should search rooms by valid location","chromium","2026-06-07","passed","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","18348","SEARCH_FILTER_01: Should show all locations when location is blank","chromium","2026-06-07","passed","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","15427","Should not register with letters in phone number","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","10358","UPDATE_PROFILE_07: Should show error when name is blank","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","8722","UPDATE_PROFILE_05: Should show error for incorrect email format","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","9187","UPDATE_PROFILE_06: Should show error for existing email","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","9109","ROOM_02: Access room detail via direct URL → displays correctly","chromium","2026-06-07","passed","2026-06-07","Room Detail","booking/room-detail.spec.ts","",""
"","7789","Location Integrity - 8 địa điểm từ API phải hiển thị trên trang","chromium","2026-06-07","passed","2026-06-07","","homepage/layout.spec.ts","",""
"","19577","SEARCH_03: Open location picker → display all locations from API","chromium","2026-06-07","passed","2026-06-07","Search","homepage/search.spec.ts","",""
"","11056","ROOM_LIST_03: Should toggle favorite icon","chromium","2026-06-07","failed","2026-06-07","Room List","homepage/room-list.spec.ts","",""
"","21313","SEARCH_FILTER_09: Should search by pressing Enter","chromium","2026-06-07","passed","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","12403","ROOM_03: Click ""Dịch sang tiếng Anh"" → content is translated (BUG)","chromium","2026-06-07","passed","2026-06-07","Room Detail","booking/room-detail.spec.ts","",""
"","12972","ROOM_LIST_06: Should maintain markers when zooming map","chromium","2026-06-07","passed","2026-06-07","Room List","homepage/room-list.spec.ts","",""
"","30166","Should close register form by clicking outside popup","chromium","2026-06-07","broken","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","1","EARNINGS_03: Should show message when host has no income","chromium","2026-06-07","skipped","2026-06-07","Dashboard - Earnings","dashboard/earnings.spec.ts","",""
"","9733","Should not login with invalid email format","chromium","2026-06-07","passed","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
"","9131","Should not login with empty email and password","chromium","2026-06-07","passed","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
"","1","SEARCH_FILTER_04: Should reject end date before start date","chromium","2026-06-07","skipped","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","23381","UPDATE_PROFILE_08: Should accept name with numbers/special chars","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","22306","Should not create duplicate account when clicking register multiple times","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","16053","Should register successfully","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","13952","ROOM_LIST_02: Should navigate to room details on card click","chromium","2026-06-07","passed","2026-06-07","Room List","homepage/room-list.spec.ts","",""
"","11194","ROOM_LIST_04: Should show map markers for rooms","chromium","2026-06-07","passed","2026-06-07","Room List","homepage/room-list.spec.ts","",""
"","12433","Should not register with incorrect phone number length","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","8636","Login form should not have password toggle icon","chromium","2026-06-07","passed","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
"","12237","SEARCH_01: Search by location from homepage → display results for correct location","chromium","2026-06-07","passed","2026-06-07","Search","homepage/search.spec.ts","",""
"","8712","BOOKING_04: Booking modal displays fully: price, reviews, dates, guests, book button, total price, language consistency","chromium","2026-06-07","passed","2026-06-07","Booking","booking/booking.spec.ts","",""
"","15767","Should not register with password under 6 characters","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","20220","SEARCH_05: Select dates on results page → date picker works normally","chromium","2026-06-07","passed","2026-06-07","Search","homepage/search.spec.ts","",""
"","13494","REVIEW_07: Comment with only spaces → reject submit (BUG)","chromium","2026-06-07","passed","2026-06-07","User Reviews","booking/review.spec.ts","",""
"","15649","Should close register form with X button","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","8809","REVIEW_08: Comment with special characters, emoji → success","chromium","2026-06-07","failed","2026-06-07","User Reviews","booking/review.spec.ts","",""
"","5609","Footer - Kiểm tra cấu trúc các mục thông tin và liên kết","chromium","2026-06-07","passed","2026-06-07","","homepage/layout.spec.ts","",""
"","1","EARNINGS_01: Should access earnings page","chromium","2026-06-07","skipped","2026-06-07","Dashboard - Earnings","dashboard/earnings.spec.ts","",""
"","13565","UPDATE_PROFILE_09: Should show error when phone is blank","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","7614","Date Picker - Hiển thị đủ các tùy chọn chọn nhanh (Static Ranges)","chromium","2026-06-07","passed","2026-06-07","","homepage/layout.spec.ts","",""
"","0","UPDATE_AVATAR_05: Should reject non-image file format","chromium","2026-06-07","skipped","2026-06-07","Dashboard - Update Avatar","dashboard/avatar.spec.ts","",""
"","10120","ROOM_05: Click image → gallery opens, navigate next/prev, close gallery","chromium","2026-06-07","passed","2026-06-07","Room Detail","booking/room-detail.spec.ts","",""
"","22464","Should not register with future date of birth","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","8785","PROMINENT_LOCATION_04: Should show hover effect on location cards","chromium","2026-06-07","passed","2026-06-07","Prominent Location","homepage/location.spec.ts","",""
"","8159","REVIEW_05: Submit comment without selecting stars → still succeeds","chromium","2026-06-07","failed","2026-06-07","User Reviews","booking/review.spec.ts","",""
"","11481","BOOKING_02: Log in first → book room → success + appears in dashboard","chromium","2026-06-07","failed","2026-06-07","Booking","booking/booking.spec.ts","",""
"","5814","REVIEW_04: Room with no comments → displays ""No comments""","chromium","2026-06-07","passed","2026-06-07","User Reviews","booking/review.spec.ts","",""
"","11225","ROOM_01: Room detail displays correctly according to API response (name, host, amenities, price, reviews)","chromium","2026-06-07","passed","2026-06-07","Room Detail","booking/room-detail.spec.ts","",""
"","12121","PROMINENT_LOCATION_03: Should switch between locations","chromium","2026-06-07","passed","2026-06-07","Prominent Location","homepage/location.spec.ts","",""
"","9763","UPDATE_PROFILE_12: Should show error when birthday is blank","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","9465","Should show error when Birthday is missing","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","12362","SEARCH_FILTER_03: Should open date range picker","chromium","2026-06-07","passed","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","11855","BOOKING_06: Increase/decrease guest count using +/– → correct values, within min/max limits","chromium","2026-06-07","passed","2026-06-07","Booking","booking/booking.spec.ts","",""
"","13245","ROOM_LIST_05: Should focus map on room card click","chromium","2026-06-07","passed","2026-06-07","Room List","homepage/room-list.spec.ts","",""
"","8216","UPDATE_AVATAR_08: Should handle multiple upload clicks","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Avatar","dashboard/avatar.spec.ts","",""
"","14296","SEARCH_02: Search by another location from results page → switch to new location","chromium","2026-06-07","passed","2026-06-07","Search","homepage/search.spec.ts","",""
"","8200","ROOM_04: Click ""Hiển thị thêm""/""Ẩn bớt"" description (BUG)","chromium","2026-06-07","passed","2026-06-07","Room Detail","booking/room-detail.spec.ts","",""
"","8277","Location Picker - Dữ liệu hiển thị phải khớp với API","chromium","2026-06-07","passed","2026-06-07","","homepage/layout.spec.ts","",""
"","15236","Should logout from another page successfully","chromium","2026-06-07","failed","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
"","7677","SEARCH_FILTER_06: Should filter rooms by guest count","chromium","2026-06-07","passed","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","11236","SEARCH_06: Navigate to room detail → booking modal retains previously selected dates and guest count","chromium","2026-06-07","passed","2026-06-07","Search","homepage/search.spec.ts","",""
"","7616","UPDATE_PROFILE_15: Should update successfully with no data changed","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","18304","Should not register with existing email","chromium","2026-06-07","failed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","15442","BOOKING_05: Select past date (Yesterday) → must not apply to check-in (BUG: app allows)","chromium","2026-06-07","passed","2026-06-07","Booking","booking/booking.spec.ts","",""
"","12323","BOOKING_03: Log in directly on room detail page → book room → success + appears in dashboard","chromium","2026-06-07","failed","2026-06-07","Booking","booking/booking.spec.ts","",""
"","11567","REVIEW_02: Guest user sees ""Need login to comment"" notification","chromium","2026-06-07","passed","2026-06-07","User Reviews","booking/review.spec.ts","",""
"","8721","BOOKED_01: Should display list of rented rooms","chromium","2026-06-07","failed","2026-06-07","Dashboard - Booked Rooms","dashboard/booked.spec.ts","",""
"","11023","Should show success toast on login","chromium","2026-06-07","failed","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
"","9382","REVIEW_06: Extremely long comment → character limit or warning (BUG)","chromium","2026-06-07","passed","2026-06-07","User Reviews","booking/review.spec.ts","",""
"","5702","Header - Filter phải hiển thị đúng cấu trúc","chromium","2026-06-07","passed","2026-06-07","","homepage/layout.spec.ts","",""
"","21941","UPDATE_PROFILE_17: Should persist data after page refresh","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","13058","BOOKED_02: Should show message when no rooms rented","chromium","2026-06-07","failed","2026-06-07","Dashboard - Booked Rooms","dashboard/booked.spec.ts","",""
"","12324","UPDATE_PROFILE_13: Should show error for future date of birth","chromium","2026-06-07","passed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","32200","Should show success toast on logout","chromium","2026-06-07","broken","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
"","7624","UPDATE_AVATAR_06: Should reject image exceeding file size limit","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Avatar","dashboard/avatar.spec.ts","",""
"","1","EARNINGS_02: Should restrict access for non-host user","chromium","2026-06-07","skipped","2026-06-07","Dashboard - Earnings","dashboard/earnings.spec.ts","",""
"","18308","SEARCH_09: Results page displays full layout: location banner, search bar, filters, room list","chromium","2026-06-07","passed","2026-06-07","Search","homepage/search.spec.ts","",""
"","8889","SEARCH_04: Select dates on homepage → search bar updates with correct selected dates","chromium","2026-06-07","passed","2026-06-07","Search","homepage/search.spec.ts","",""
"","7496","UPDATE_AVATAR_02: Should close photo update popup","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Avatar","dashboard/avatar.spec.ts","",""
"","7782","UPDATE_PROFILE_02: Should close popup without saving","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","8009","UPDATE_PROFILE_04: Should show error when email is blank","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Profile","dashboard/profile.spec.ts","",""
"","7510","UPDATE_AVATAR_04: Should show error when no image selected","chromium","2026-06-07","failed","2026-06-07","Dashboard - Update Avatar","dashboard/avatar.spec.ts","",""
"","10198","SEARCH_FILTER_05: Should have disabled past dates","chromium","2026-06-07","passed","2026-06-07","Search Filter","homepage/search-filter.spec.ts","",""
"","9196","Should open signup box","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","20005","Should show error when only Email is filled","chromium","2026-06-07","passed","2026-06-07","CyberBnB Register","homepage/register.spec.ts","",""
"","19300","Should not login with wrong email","chromium","2026-06-07","failed","2026-06-07","CyberBnB Login","homepage/login.spec.ts","",""
